longitude,latitude,object,timestamp
-67.75,44.5833,object4,09/01/20 04:06:07 AM
-67.66666667,44.5833,object2,09/01/20 10:20:17 AM
-67.58333333,44.5833,object1,09/01/20 11:40:56 AM
-67.5,44.6667,object4,09/01/20 05:31:53 AM
-67.41666667,44.75,object2,09/01/20 06:37:16 AM
-67.33333333,44.75,object1,09/01/20 10:20:00 AM
-67.25,44.75,object2,09/01/20 02:25:57 AM
-67.16666667,44.75,object1,09/01/20 08:43:04 AM
-67.08333333,44.8333,object4,09/01/20 12:03:55 PM
-67,44.9167,object1,09/01/20 09:03:28 AM
-66.91666667,45,object4,09/01/20 11:46:53 AM
-66.83333333,45.0833,object2,09/01/20 01:43:28 AM
-66.75,45.0833,object3,09/01/20 10:42:30 AM
-66.66666667,45.1667,object5,09/01/20 12:32:09 PM
-66.58333333,45.1667,object3,09/01/20 09:44:44 AM
-66.5,45.1667,object1,09/01/20 10:20:11 AM
-66.41666667,45.1667,object1,09/01/20 11:52:26 AM
-66.33333333,45.1667,object1,09/01/20 12:21:51 AM
-66.25,45.1667,object2,09/01/20 04:29:50 AM
-66.16666667,45.25,object4,09/01/20 08:46:10 AM
-66.08333333,45.25,object3,09/01/20 04:18:09 AM
-66,45.25,object5,09/01/20 03:31:05 AM
-65.91666667,45.25,object3,09/01/20 02:01:52 AM
-65.83333333,45.25,object4,09/01/20 08:14:32 AM
-65.75,45.3333,object1,09/01/20 06:29:56 AM
-65.66666667,45.3333,object5,09/01/20 01:17:41 AM
-65.58333333,45.4167,object5,09/01/20 12:55:50 AM
-65.5,45.4167,object1,09/01/20 07:18:47 AM
-65.41666667,45.4167,object3,09/01/20 04:44:52 AM
-65.33333333,45.4167,object4,09/01/20 03:10:53 AM
-65.25,45.4167,object4,09/01/20 12:30:44 PM
-65.16666667,45.4167,object5,09/01/20 03:21:06 AM
-65.08333333,45.3333,object3,09/01/20 10:38:13 AM
-65.08333333,45.25,object4,09/01/20 03:04:40 AM
-65.08333333,45.1667,object3,09/01/20 07:29:28 AM
-65.16666667,45.0833,object1,09/01/20 12:37:18 AM
-65.25,45,object2,09/01/20 07:11:12 AM
-65.33333333,44.9167,object2,09/01/20 04:08:06 AM
-65.41666667,44.8333,object5,09/01/20 12:05:12 PM
-65.5,44.8333,object3,09/01/20 12:49:11 PM
-65.58333333,44.75,object2,09/01/20 08:37:09 AM
-65.66666667,44.75,object3,09/01/20 08:22:43 AM
-65.75,44.6667,object5,09/01/20 02:11:44 AM
-65.83333333,44.6667,object2,09/01/20 08:43:16 AM
-65.91666667,44.5833,object2,09/01/20 07:11:50 AM
-66,44.5,object2,09/01/20 09:09:28 AM
-66.08333333,44.4167,object3,09/01/20 12:23:49 PM
-66.16666667,44.3333,object2,09/01/20 10:05:33 AM
-66.16666667,44.25,object4,09/01/20 12:58:00 AM
-66.16666667,44.1667,object4,09/01/20 05:38:42 AM
-66.08333333,44.0833,object5,09/01/20 09:17:50 AM
-66.08333333,44,object5,09/01/20 01:31:36 AM
-66.08333333,43.9167,object4,09/01/20 01:01:05 AM
-66.08333333,43.8333,object1,09/01/20 01:45:02 AM
-66,43.75,object3,09/01/20 02:15:52 AM
-65.91666667,43.6667,object2,09/01/20 08:42:15 AM
-65.83333333,43.5833,object4,09/01/20 10:29:23 AM
-65.75,43.5,object5,09/01/20 05:51:58 AM
-65.66666667,43.5,object5,09/01/20 02:34:34 AM
-65.58333333,43.5,object2,09/01/20 01:11:50 AM
-65.5,43.5,object1,09/01/20 12:00:01 AM
-65.41666667,43.5833,object5,09/01/20 10:37:20 AM
-65.33333333,43.6667,object4,09/01/20 12:04:59 PM
-65.25,43.75,object4,09/01/20 05:19:23 AM
-65.16666667,43.75,object4,09/01/20 04:51:29 AM
-65.08333333,43.75,object3,09/01/20 11:32:23 AM
-65,43.8333,object3,09/01/20 05:32:36 AM
-64.91666667,43.8333,object5,09/01/20 12:18:00 PM
-64.83333333,43.9167,object4,09/01/20 01:15:32 PM
-64.75,44,object4,09/01/20 01:36:04 PM
-64.66666667,44.0833,object4,09/01/20 05:42:08 AM
-64.58333333,44.1667,object1,09/01/20 09:49:25 AM
-64.5,44.25,object5,09/01/20 08:35:53 AM
-64.41666667,44.25,object1,09/01/20 04:24:33 AM
-64.33333333,44.3333,object2,09/01/20 02:44:08 AM
-64.25,44.4167,object1,09/01/20 07:38:50 AM
-64.16666667,44.5,object1,09/01/20 05:19:10 AM
-64.08333333,44.5,object4,09/01/20 10:48:27 AM
-64,44.5,object4,09/01/20 12:35:08 AM
-63.91666667,44.5,object3,09/01/20 01:04:24 AM
-63.83333333,44.5,object4,09/01/20 03:19:36 AM
-63.75,44.5,object1,09/01/20 02:54:36 AM
-63.66666667,44.5,object1,09/01/20 01:40:04 AM
-63.58333333,44.5833,object1,09/01/20 09:43:34 AM
-63.5,44.6667,object1,09/01/20 01:10:49 AM
-63.41666667,44.6667,object3,09/01/20 11:43:26 AM
-63.33333333,44.6667,object3,09/01/20 10:20:52 AM
-63.25,44.75,object4,09/01/20 01:16:29 PM
-63.16666667,44.75,object3,09/01/20 08:02:30 AM
-63.08333333,44.75,object1,09/01/20 12:19:59 AM
-63,44.75,object3,09/01/20 01:44:17 PM
-62.91666667,44.75,object3,09/01/20 06:29:39 AM
-62.83333333,44.75,object2,09/01/20 10:02:06 AM
-62.75,44.8333,object4,09/01/20 09:26:30 AM
-62.66666667,44.8333,object5,09/01/20 10:00:54 AM
-62.58333333,44.9167,object3,09/01/20 04:37:59 AM
-62.5,44.9167,object1,09/01/20 12:02:50 PM
-62.41666667,44.9167,object2,09/01/20 05:35:41 AM
-62.33333333,45,object5,09/01/20 06:25:20 AM
-62.25,45,object5,09/01/20 04:27:55 AM
-62.16666667,45,object4,09/01/20 12:33:28 PM
-62.08333333,45,object3,09/01/20 02:39:03 AM
-62,45.0833,object1,09/01/20 10:16:38 AM
-61.91666667,45.0833,object1,09/01/20 07:46:21 AM
-61.83333333,45.0833,object1,09/01/20 12:01:00 PM
-61.75,45.1667,object5,09/01/20 12:07:56 AM
-61.66666667,45.1667,object4,09/01/20 03:42:46 AM
-61.58333333,45.1667,object3,09/01/20 11:16:00 AM
-61.5,45.1667,object5,09/01/20 12:23:44 AM
-61.41666667,45.25,object2,09/01/20 05:21:39 AM
-61.33333333,45.3333,object2,09/01/20 01:30:18 AM
-61.25,45.4167,object2,09/01/20 12:44:29 PM
-61.16666667,45.5,object4,09/01/20 08:15:14 AM
-61.08333333,45.5833,object4,09/01/20 02:39:27 AM
-61,45.5833,object2,09/01/20 02:39:26 AM
-60.91666667,45.6667,object4,09/01/20 06:04:11 AM
-60.83333333,45.75,object3,09/01/20 02:20:47 AM
-60.75,45.8333,object5,09/01/20 06:58:43 AM
-60.66666667,45.9167,object4,09/01/20 04:11:44 AM
-60.58333333,46,object1,09/01/20 08:22:47 AM
-60.5,46.0833,object1,09/01/20 06:22:36 AM
-60.5,46.1667,object5,09/01/20 01:39:58 AM
-60.41666667,46.25,object2,09/01/20 08:27:36 AM
-60.41666667,46.3333,object4,09/01/20 09:02:34 AM
-60.41666667,46.4167,object1,09/01/20 04:48:22 AM
-60.41666667,46.5,object1,09/01/20 05:15:54 AM
-60.41666667,46.5833,object3,09/01/20 09:49:39 AM
-60.41666667,46.6667,object5,09/01/20 04:13:21 AM
-60.41666667,46.75,object1,09/01/20 10:12:53 AM
-60.5,46.8333,object5,09/01/20 09:04:23 AM
-60.5,46.9167,object5,09/01/20 10:27:49 AM
-60.58333333,47,object3,09/01/20 04:03:03 AM
-60.66666667,46.9167,object1,09/01/20 12:53:02 PM
-60.75,46.8333,object3,09/01/20 12:33:53 PM
-60.83333333,46.8333,object2,09/01/20 12:22:02 PM
-60.91666667,46.75,object5,09/01/20 01:07:50 PM
-61,46.6667,object1,09/01/20 11:52:59 AM
-61.08333333,46.5833,object5,09/01/20 03:17:20 AM
-61.16666667,46.5,object1,09/01/20 03:14:57 AM
-61.25,46.4167,object3,09/01/20 12:05:50 PM
-61.33333333,46.3333,object1,09/01/20 06:57:46 AM
-61.41666667,46.25,object2,09/01/20 06:37:17 AM
-61.5,46.1667,object5,09/01/20 03:25:07 AM
-61.58333333,46.0833,object3,09/01/20 02:45:46 AM
-61.58333333,46,object5,09/01/20 07:30:32 AM
-61.58333333,45.9167,object3,09/01/20 04:48:29 AM
-61.58333333,45.8333,object3,09/01/20 04:33:17 AM
-61.66666667,45.75,object2,09/01/20 08:30:30 AM
-61.75,45.75,object5,09/01/20 01:20:18 AM
-61.83333333,45.8333,object4,09/01/20 02:06:40 AM
-61.91666667,45.8333,object3,09/01/20 05:39:18 AM
-62,45.8333,object2,09/01/20 03:11:38 AM
-62.08333333,45.75,object5,09/01/20 01:24:21 PM
-62.16666667,45.75,object5,09/01/20 04:15:28 AM
-62.25,45.75,object1,09/01/20 11:42:01 AM
-62.33333333,45.75,object3,09/01/20 05:36:53 AM
-62.41666667,45.75,object2,09/01/20 03:26:31 AM
-62.5,45.75,object5,09/01/20 02:19:14 AM
-62.58333333,45.8333,object3,09/01/20 11:36:08 AM
-62.66666667,45.9167,object2,09/01/20 04:37:03 AM
-62.75,46,object4,09/01/20 04:16:34 AM
-62.83333333,46.0833,object4,09/01/20 08:09:37 AM
-62.91666667,46.1667,object3,09/01/20 03:02:21 AM
-63,46.1667,object1,09/01/20 06:01:48 AM
-63.08333333,46.1667,object2,09/01/20 12:16:16 PM
-63.16666667,46.1667,object5,09/01/20 12:58:53 AM
-63.25,46.1667,object2,09/01/20 07:13:59 AM
-63.33333333,46.1667,object4,09/01/20 01:10:40 PM
-63.41666667,46.25,object3,09/01/20 08:08:30 AM
-63.5,46.25,object2,09/01/20 11:50:44 AM
-63.58333333,46.25,object1,09/01/20 01:38:55 PM
-63.66666667,46.3333,object3,09/01/20 12:23:00 AM
-63.75,46.4167,object1,09/01/20 08:28:17 AM
-63.83333333,46.4167,object4,09/01/20 07:13:22 AM
-63.91666667,46.4167,object5,09/01/20 02:39:31 AM
-64,46.4167,object2,09/01/20 03:53:47 AM
-64.08333333,46.5,object3,09/01/20 04:39:28 AM
-64.16666667,46.5833,object5,09/01/20 07:22:07 AM
-64.25,46.5833,object5,09/01/20 09:22:35 AM
-64.33333333,46.5833,object3,09/01/20 01:24:52 PM
-64.41666667,46.5833,object1,09/01/20 11:19:04 AM
-64.5,46.5833,object4,09/01/20 11:38:54 AM
-64.58333333,46.5833,object2,09/01/20 02:21:16 AM
-64.66666667,46.6667,object4,09/01/20 08:33:40 AM
-64.75,46.75,object5,09/01/20 03:41:44 AM
-64.83333333,46.8333,object4,09/01/20 12:10:53 PM
-64.91666667,46.9167,object3,09/01/20 11:30:56 AM
-65,47,object3,09/01/20 05:08:10 AM
-65,47.0833,object5,09/01/20 11:32:16 AM
-65,47.1667,object2,09/01/20 01:36:18 AM
-65,47.25,object4,09/01/20 03:04:29 AM
-64.91666667,47.3333,object3,09/01/20 10:44:56 AM
-64.91666667,47.4167,object4,09/01/20 12:33:44 PM
-64.91666667,47.5,object5,09/01/20 05:47:41 AM
-64.91666667,47.5833,object2,09/01/20 10:14:44 AM
-64.91666667,47.6667,object4,09/01/20 12:02:29 PM
-65,47.75,object5,09/01/20 06:33:28 AM
-65.08333333,47.8333,object1,09/01/20 11:19:16 AM
-65.08333333,47.9167,object4,09/01/20 02:40:14 AM
-65.08333333,48,object3,09/01/20 03:06:24 AM
-65,48.0833,object1,09/01/20 03:36:30 AM
-64.91666667,48.1667,object4,09/01/20 05:49:17 AM
-64.83333333,48.25,object2,09/01/20 07:16:10 AM
-64.75,48.3333,object2,09/01/20 03:44:08 AM
-64.66666667,48.4167,object3,09/01/20 07:26:31 AM
-64.58333333,48.4167,object4,09/01/20 07:30:54 AM
-64.5,48.4167,object2,09/01/20 10:14:15 AM
-64.41666667,48.4167,object1,09/01/20 11:09:45 AM
-64.33333333,48.5,object1,09/01/20 11:10:14 AM
-64.25,48.5833,object3,09/01/20 03:39:54 AM
-64.16666667,48.6667,object4,09/01/20 12:07:58 PM
-64.16666667,48.75,object3,09/01/20 08:00:09 AM
-64.16666667,48.8333,object2,09/01/20 01:41:02 AM
-64.16666667,48.9167,object4,09/01/20 07:33:55 AM
-64.16666667,49,object2,09/01/20 04:46:55 AM
-64.16666667,49.0833,object2,09/01/20 03:09:35 AM
-64.16666667,49.1667,object2,09/01/20 10:32:56 AM
-64.16666667,49.25,object2,09/01/20 06:20:23 AM
-64.16666667,49.3333,object3,09/01/20 04:58:02 AM
-64.16666667,49.4167,object1,09/01/20 10:31:18 AM
-64.16666667,49.5,object4,09/01/20 11:36:57 AM
-64.16666667,49.5833,object1,09/01/20 03:00:57 AM
-64.16666667,49.6667,object3,09/01/20 07:36:07 AM
-64.16666667,49.75,object3,09/01/20 12:30:22 PM
-64.16666667,49.8333,object2,09/01/20 08:25:24 AM
-64.16666667,49.9167,object5,09/01/20 09:48:41 AM
-64.16666667,50,object3,09/01/20 11:14:48 AM
-64.16666667,50.0833,object5,09/01/20 09:21:34 AM
-64.08333333,50.1667,object2,09/01/20 05:23:43 AM
-64,50.25,object4,09/01/20 08:35:37 AM
-63.91666667,50.25,object1,09/01/20 02:20:08 AM
-63.83333333,50.25,object4,09/01/20 06:07:58 AM
-63.75,50.25,object3,09/01/20 11:43:41 AM
-63.66666667,50.25,object2,09/01/20 01:15:26 PM
-63.58333333,50.25,object1,09/01/20 12:07:27 PM
-63.5,50.25,object3,09/01/20 12:33:44 AM
-63.41666667,50.25,object1,09/01/20 11:44:43 AM
-63.33333333,50.25,object3,09/01/20 05:39:14 AM
-63.25,50.25,object3,09/01/20 02:37:55 AM
-63.16666667,50.25,object1,09/01/20 11:39:00 AM
-63.08333333,50.25,object1,09/01/20 01:37:39 AM
-63,50.25,object1,09/01/20 12:13:51 PM
-62.91666667,50.25,object3,09/01/20 06:43:55 AM
-62.83333333,50.25,object1,09/01/20 04:46:08 AM
-62.75,50.25,object5,09/01/20 10:42:58 AM
-62.66666667,50.25,object5,09/01/20 07:09:36 AM
-62.58333333,50.25,object2,09/01/20 06:33:22 AM
-62.5,50.25,object1,09/01/20 03:28:48 AM
-62.41666667,50.25,object4,09/01/20 08:02:37 AM
-62.33333333,50.1667,object1,09/01/20 04:23:21 AM
-62.25,50.1667,object2,09/01/20 01:22:31 AM
-62.16666667,50.1667,object4,09/01/20 08:12:56 AM
-62.08333333,50.1667,object4,09/01/20 07:04:03 AM
-62,50.1667,object3,09/01/20 07:02:22 AM
-61.91666667,50.1667,object4,09/01/20 07:13:17 AM
-61.83333333,50.1667,object1,09/01/20 12:39:59 PM
-61.75,50.1667,object3,09/01/20 04:12:14 AM
-61.66666667,50.1667,object5,09/01/20 04:58:15 AM
-61.58333333,50.1667,object2,09/01/20 04:59:41 AM
-61.5,50.1667,object2,09/01/20 03:01:02 AM
-61.41666667,50.25,object4,09/01/20 05:01:31 AM
-61.33333333,50.25,object4,09/01/20 12:44:26 PM
-61.25,50.25,object4,09/01/20 12:50:05 AM
-61.16666667,50.25,object5,09/01/20 09:59:22 AM
-61.08333333,50.25,object2,09/01/20 01:17:55 AM
-61,50.25,object5,09/01/20 06:55:18 AM
-60.91666667,50.25,object3,09/01/20 11:33:11 AM
-60.83333333,50.25,object1,09/01/20 09:22:14 AM
-60.75,50.25,object1,09/01/20 09:15:37 AM
-60.66666667,50.25,object1,09/01/20 08:05:09 AM
-60.58333333,50.25,object1,09/01/20 08:44:40 AM
-60.5,50.25,object4,09/01/20 11:37:41 AM
-60.41666667,50.25,object2,09/01/20 02:02:38 AM
-60.33333333,50.25,object1,09/01/20 01:17:40 AM
-60.25,50.25,object3,09/01/20 11:03:20 AM
-60.16666667,50.25,object1,09/01/20 09:05:43 AM
-60.08333333,50.25,object1,09/01/20 06:17:44 AM
-60,50.3333,object3,09/01/20 12:08:57 PM
-59.91666667,50.3333,object5,09/01/20 12:25:25 AM
-59.83333333,50.4167,object1,09/01/20 09:14:31 AM
-59.75,50.5,object3,09/01/20 11:04:47 AM
-59.66666667,50.5,object5,09/01/20 12:32:03 AM
-59.58333333,50.5,object5,09/01/20 11:14:10 AM
-59.5,50.5833,object3,09/01/20 12:18:28 PM
-59.41666667,50.5833,object2,09/01/20 08:55:47 AM
-59.33333333,50.6667,object1,09/01/20 05:07:58 AM
-59.25,50.75,object1,09/01/20 06:49:26 AM
-59.16666667,50.75,object3,09/01/20 08:35:04 AM
-59.08333333,50.75,object1,09/01/20 12:39:06 PM
-59,50.8333,object2,09/01/20 07:20:41 AM
-58.91666667,50.9167,object4,09/01/20 03:22:10 AM
-58.83333333,51,object2,09/01/20 12:51:59 AM
-58.75,51.0833,object4,09/01/20 10:20:04 AM
-58.66666667,51.0833,object5,09/01/20 09:00:37 AM
-58.58333333,51.1667,object4,09/01/20 04:41:35 AM
-58.5,51.1667,object4,09/01/20 03:44:16 AM
-58.41666667,51.25,object4,09/01/20 11:32:58 AM
-58.33333333,51.25,object4,09/01/20 01:33:40 AM
-58.25,51.3333,object1,09/01/20 10:00:16 AM
-58.16666667,51.3333,object4,09/01/20 07:33:38 AM
-58.08333333,51.3333,object4,09/01/20 05:39:58 AM
-58,51.3333,object2,09/01/20 09:36:28 AM
-57.91666667,51.4167,object2,09/01/20 01:11:05 AM
-57.83333333,51.4167,object3,09/01/20 10:27:31 AM
-57.75,51.4167,object2,09/01/20 07:36:39 AM
-57.66666667,51.4167,object2,09/01/20 04:06:39 AM
-57.58333333,51.4167,object4,09/01/20 03:32:16 AM
-57.5,51.4167,object2,09/01/20 11:29:14 AM
-57.41666667,51.4167,object4,09/01/20 03:38:37 AM
-57.33333333,51.4167,object2,09/01/20 02:35:24 AM
-57.25,51.4167,object2,09/01/20 12:26:52 AM
-57.16666667,51.4167,object1,09/01/20 07:10:17 AM
-57.08333333,51.4167,object1,09/01/20 06:22:35 AM
-57,51.5,object3,09/01/20 06:52:45 AM
-56.91666667,51.5,object4,09/01/20 12:28:01 PM
-56.83333333,51.5833,object3,09/01/20 06:05:31 AM
-56.75,51.6667,object5,09/01/20 11:15:23 AM
-56.66666667,51.6667,object2,09/01/20 06:39:34 AM
-56.58333333,51.75,object4,09/01/20 04:10:52 AM
-56.5,51.75,object1,09/01/20 12:10:50 AM
-56.41666667,51.75,object2,09/01/20 07:38:00 AM
-56.33333333,51.8333,object4,09/01/20 12:50:03 PM
-56.25,51.8333,object2,09/01/20 02:16:07 AM
-56.16666667,51.9167,object3,09/01/20 02:03:56 AM
-56.08333333,51.9167,object5,09/01/20 04:01:40 AM
-56,52,object3,09/01/20 01:58:16 AM
-55.91666667,52,object4,09/01/20 04:48:23 AM
-55.83333333,52.0833,object3,09/01/20 08:56:13 AM
-55.75,52.1667,object5,09/01/20 02:32:47 AM
-55.75,52.25,object4,09/01/20 11:15:25 AM
-55.75,52.3333,object4,09/01/20 03:40:15 AM
-55.75,52.4167,object1,09/01/20 08:40:50 AM
-55.75,52.5,object2,09/01/20 02:51:51 AM
-55.75,52.5833,object2,09/01/20 02:39:30 AM
-55.75,52.6667,object1,09/01/20 12:42:55 PM
-55.75,52.75,object3,09/01/20 07:49:46 AM
-55.75,52.8333,object3,09/01/20 01:07:19 AM
-55.75,52.9167,object5,09/01/20 09:54:28 AM
-55.75,53,object4,09/01/20 05:36:10 AM
-55.75,53.0833,object5,09/01/20 12:36:30 PM
-55.75,53.1667,object3,09/01/20 09:35:48 AM
-55.83333333,53.25,object3,09/01/20 10:03:50 AM
-55.83333333,53.3333,object2,09/01/20 04:22:12 AM
-55.91666667,53.4167,object3,09/01/20 07:17:51 AM
-56,53.5,object5,09/01/20 09:16:57 AM
-56.08333333,53.5833,object5,09/01/20 05:09:44 AM
-56.16666667,53.6667,object5,09/01/20 01:10:08 AM
-56.25,53.6667,object1,09/01/20 01:08:30 AM
-56.33333333,53.75,object3,09/01/20 06:06:25 AM
-56.41666667,53.8333,object2,09/01/20 06:19:05 AM
-56.5,53.8333,object1,09/01/20 03:39:56 AM
-56.58333333,53.8333,object4,09/01/20 04:41:21 AM
-56.66666667,53.8333,object4,09/01/20 05:06:52 AM
-56.75,53.8333,object4,09/01/20 07:18:18 AM
-56.83333333,53.9167,object2,09/01/20 09:52:26 AM
-56.91666667,54,object3,09/01/20 12:25:25 PM
-57,54,object2,09/01/20 08:10:23 AM
-57.08333333,54,object3,09/01/20 03:55:18 AM
-57.16666667,54,object4,09/01/20 07:14:16 AM
-57.25,54.0833,object5,09/01/20 10:34:26 AM
-57.33333333,54.1667,object5,09/01/20 05:29:32 AM
-57.41666667,54.25,object1,09/01/20 12:21:46 PM
-57.41666667,54.3333,object5,09/01/20 08:18:43 AM
-57.5,54.4167,object5,09/01/20 09:21:19 AM
-57.58333333,54.5,object4,09/01/20 01:42:11 PM
-57.66666667,54.5833,object4,09/01/20 08:34:26 AM
-57.75,54.6667,object5,09/01/20 10:42:46 AM
-57.83333333,54.75,object5,09/01/20 02:29:31 AM
-57.91666667,54.8333,object1,09/01/20 05:01:58 AM
-58,54.9167,object5,09/01/20 03:07:19 AM
-58.08333333,54.9167,object5,09/01/20 06:43:32 AM
-58.16666667,54.9167,object3,09/01/20 03:52:36 AM
-58.25,54.9167,object2,09/01/20 05:02:12 AM
-58.33333333,54.9167,object3,09/01/20 02:23:02 AM
-58.41666667,54.9167,object4,09/01/20 01:42:16 PM
-58.5,54.9167,object2,09/01/20 03:00:49 AM
-58.58333333,55,object3,09/01/20 12:48:26 PM
-58.66666667,55.0833,object1,09/01/20 08:09:29 AM
-58.75,55.0833,object1,09/01/20 10:44:26 AM
-58.83333333,55.1667,object1,09/01/20 08:33:33 AM
-58.91666667,55.1667,object4,09/01/20 03:07:27 AM
-59,55.1667,object2,09/01/20 08:48:09 AM
-59.08333333,55.25,object2,09/01/20 05:31:12 AM
-59.16666667,55.25,object1,09/01/20 09:44:53 AM
-59.25,55.3333,object1,09/01/20 12:13:10 PM
-59.33333333,55.3333,object2,09/01/20 02:37:27 AM
-59.41666667,55.3333,object3,09/01/20 03:18:21 AM
-59.5,55.3333,object2,09/01/20 05:08:43 AM
-59.58333333,55.4167,object5,09/01/20 11:26:05 AM
-59.66666667,55.5,object4,09/01/20 12:12:15 PM
-59.75,55.5833,object2,09/01/20 04:29:40 AM
-59.83333333,55.5833,object4,09/01/20 05:30:11 AM
-59.91666667,55.5833,object4,09/01/20 12:15:49 AM
-60,55.5833,object3,09/01/20 11:28:04 AM
-60.08333333,55.5833,object5,09/01/20 07:07:34 AM
-60.16666667,55.5833,object3,09/01/20 12:00:51 PM
-60.25,55.6667,object4,09/01/20 01:29:10 AM
-60.33333333,55.75,object2,09/01/20 12:32:18 PM
-60.41666667,55.8333,object3,09/01/20 01:09:11 AM
-60.5,55.9167,object3,09/01/20 12:32:12 PM
-60.58333333,56,object1,09/01/20 01:18:53 AM
-60.66666667,56.0833,object1,09/01/20 08:15:42 AM
-60.75,56.1667,object5,09/01/20 06:12:46 AM
-60.83333333,56.25,object1,09/01/20 06:06:27 AM
-60.91666667,56.3333,object5,09/01/20 06:30:23 AM
-61,56.4167,object1,09/01/20 10:42:29 AM
-61.08333333,56.5,object2,09/01/20 12:46:00 PM
-61.16666667,56.5833,object1,09/01/20 08:59:25 AM
-61.16666667,56.6667,object3,09/01/20 08:07:43 AM
-61.16666667,56.75,object5,09/01/20 04:44:06 AM
-61.25,56.8333,object1,09/01/20 12:33:02 AM
-61.33333333,56.9167,object3,09/01/20 10:02:39 AM
-61.41666667,57,object3,09/01/20 09:38:18 AM
-61.41666667,57.0833,object3,09/01/20 07:26:27 AM
-61.5,57.1667,object4,09/01/20 07:24:00 AM
-61.58333333,57.25,object2,09/01/20 02:22:18 AM
-61.66666667,57.3333,object5,09/01/20 03:55:29 AM
-61.66666667,57.4167,object4,09/01/20 05:06:25 AM
-61.75,57.5,object4,09/01/20 07:31:31 AM
-61.83333333,57.5833,object5,09/01/20 01:55:58 AM
-61.83333333,57.6667,object3,09/01/20 12:44:56 AM
-61.83333333,57.75,object3,09/01/20 08:48:06 AM
-61.91666667,57.8333,object1,09/01/20 01:06:44 AM
-62,57.9167,object3,09/01/20 12:53:36 PM
-62.08333333,58,object5,09/01/20 11:20:31 AM
-62.16666667,58.0833,object1,09/01/20 10:38:50 AM
-62.25,58.0833,object5,09/01/20 05:15:54 AM
-62.33333333,58.1667,object2,09/01/20 10:53:36 AM
-62.41666667,58.25,object1,09/01/20 05:15:55 AM
-62.5,58.3333,object3,09/01/20 03:08:23 AM
-62.58333333,58.4167,object2,09/01/20 04:01:30 AM
-62.66666667,58.5,object1,09/01/20 07:11:27 AM
-62.75,58.5833,object5,09/01/20 08:36:03 AM
-62.83333333,58.6667,object1,09/01/20 07:13:21 AM
-62.91666667,58.75,object5,09/01/20 11:25:22 AM
-63,58.8333,object1,09/01/20 03:00:49 AM
-63.08333333,58.9167,object1,09/01/20 06:29:38 AM
-63.16666667,59,object1,09/01/20 06:46:58 AM
-63.25,59.0833,object5,09/01/20 02:26:55 AM
-63.33333333,59.1667,object2,09/01/20 11:28:03 AM
-63.41666667,59.25,object2,09/01/20 05:05:50 AM
-63.5,59.3333,object5,09/01/20 05:01:36 AM
-63.58333333,59.4167,object5,09/01/20 02:06:30 AM
-63.66666667,59.5,object2,09/01/20 08:57:27 AM
-63.75,59.5833,object5,09/01/20 12:57:14 AM
-63.83333333,59.6667,object5,09/01/20 04:33:04 AM
-63.91666667,59.75,object3,09/01/20 04:27:25 AM
-64,59.8333,object2,09/01/20 08:32:44 AM
-64.08333333,59.9167,object4,09/01/20 05:31:44 AM
-64.16666667,60,object3,09/01/20 01:20:47 AM
-64.25,60.0833,object5,09/01/20 04:56:43 AM
-64.33333333,60.1667,object5,09/01/20 04:02:43 AM
-64.41666667,60.25,object5,09/01/20 04:01:27 AM
-64.5,60.3333,object4,09/01/20 08:24:30 AM
-64.58333333,60.4167,object4,09/01/20 10:44:07 AM
-64.58333333,60.5,object1,09/01/20 07:25:32 AM
-64.58333333,60.5833,object3,09/01/20 12:22:57 AM
-64.58333333,60.6667,object2,09/01/20 08:58:10 AM
